Latitude,Longitude,PTrain_AC1
24.55,92.6,1.15
24.87,86.52,1.39
29.97,77.04,2.32
28.07,75.62,2.03
9.92,78.12,3.32
9.83,78.08,3.38
17.93,73.67,0.92
16.75,78.0,1.26
21.08,71.78,0.71
27.23,79.05,1.76
26.75,92.35,1.83
22.0,80.7,1.39
25.03,88.13,1.31
20.55,74.53,0.62
21.17,81.73,1.14
32.27,77.17,3.27
22.58,80.37,1.32
22.82,69.27,0.62
12.5,76.83,2.43
12.92,74.88,2.29
12.95,74.83,2.3
16.18,81.13,2.08
27.5,77.68,1.85
12.92,92.92,3.56
18.05,78.27,1.08
12.42,75.73,2.62
29.02,77.63,2.13
11.8,77.82,2.39
22.42,87.32,1.3
8.3,73.0,3.57
28.83,78.75,2.06
15.42,73.78,1.53
26.67,84.92,1.92
30.58,78.48,2.58
29.47,79.65,2.3
18.9,72.82,0.89
19.12,72.85,0.86
30.45,78.08,2.51
29.47,77.73,2.22
26.12,85.4,1.73
12.3,76.7,2.56
11.8,76.0,2.78
27.54,79.69,1.78
24.65,84.58,1.48
15.47,79.87,2.05
20.87,84.4,1.16
13.11,80.3,2.86
9.93,78.12,3.32
16.45,77.43,1.12
22.87,87.98,1.3
24.77,77.7,1.49
24.78,78.44,1.47
28.45,76.11,2.07
26.4,89.75,1.71
24.03,78.38,1.37
22.69,88.15,1.35
21.02,73.15,0.74
25.03,87.32,1.34
19.47,82.58,1.39
26.72,92.9,1.81
10.2,76.72,3.21
26.13,85.63,1.71
28.42,73.37,2.0
24.85,83.78,1.51
24.05,78.89,1.41
21.55,74.7,0.62
17.53,78.59,1.23
26.02,79.34,1.55
15.68,75.63,1.3
27.87,79.44,1.85
12.75,79.67,2.68
13.04,80.23,2.86
16.53,75.58,1.08
19.62,74.57,0.66
27.57,79.74,1.78
30.77,79.48,2.91
17.93,78.8,1.2
25.65,75.59,1.42
17.55,73.98,0.97
19.32,74.33,0.7
23.1,80.23,1.35
26.43,92.03,1.62
